pmcid,doi,citations,author,author_link,author_h_index,publisher_link,author_citations
PMC7311194,10.1055/a-1183-3073,0,LR Lopetuso;F Scaldaferri;G Ianiro;S Bibbò;A Papa;A Armuzzi;A Gasbarrini,https://scholar.google.com//citations?user=vZM_zY0AAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=KlTJ2kkAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=SYRJkxcAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=tvDIIHcAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=4owOHoIAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=Mu3HSPgAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=XXUEITsAAAAJ&hl=fr&oi=sra,129,https://www.thieme-connect.com/products/ejournals/html/10.1055/a-1183-3073,78059
PMC7351052,10.1016/j.resp.2020.103492,105,,,0,https://www.sciencedirect.com/science/article/pii/S1569904820301506,0
PMC5909399,10.1111/irv.12086,8,JR Ortiz;ST Jacob,https://scholar.google.com//citations?user=orZMnLQAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=QRJjIesAAAAJ&hl=en&oi=sra,30,https://onlinelibrary.wiley.com/doi/abs/10.1111/irv.12086,6499
PMC7193030,10.3389/fmed.2020.00170,192,N Veronese;J Demurtas;L Yang;R Tonelli;M Barbagallo;P Lopalco,https://scholar.google.com//citations?user=27fUiwkAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=LZH3ZrIAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=m6RIyjsAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=msIx1yoAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=4U619dEAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=XjRj4uQAAAAJ&hl=en&oi=sra,50,https://www.frontiersin.org/articles/10.3389/fmed.2020.00170/full,7183
PMC7292949,10.1016/j.jbior.2020.100737,84,,,0,https://www.sciencedirect.com/science/article/pii/S2212492620300488,0
PMC7126356,10.1016/j.biochi.2011.04.018,117,,,0,https://www.sciencedirect.com/science/article/pii/S0300908411001374,0
PMC3964995,10.1093/nar/gkt1191,188,A Qureshi;N Thakur;H Tandon;M Kumar,https://scholar.google.com//citations?user=sZR9bZkAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=Gd-lyd0AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=lHgKJ94AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=wUVcbZIAAAAJ&hl=en&oi=sra,24,https://academic.oup.com/nar/article-abstract/42/D1/D1147/1058993,1904
PMC7241102,10.1101/2020.05.14.095885,11,A Gao;Z Chen,https://scholar.google.com//citations?user=110b-4QAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=QzUpAZIAAAAJ&hl=en&oi=sra,8,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7241102/,198
PMC7168462,10.5694/j.1326-5377.2005.tb06817.x,86,M Kavallaris,https://scholar.google.com//citations?user=8-uS7ZAAAAAJ&hl=en&oi=sra,66,https://onlinelibrary.wiley.com/doi/abs/10.5694/j.1326-5377.2005.tb06817.x,14755
PMC7094952,10.1038/nature08960,1099,,,0,https://www.nature.com/articles/nature08960,0
PMC7128194,10.1016/j.intimp.2020.106455,139,,,0,https://www.sciencedirect.com/science/article/pii/S1567576920309127,0
PMC7173140,10.1016/j.diagmicrobio.2017.01.015,6,,,0,https://www.sciencedirect.com/science/article/pii/S0732889317300342,0
PMC7255216,10.1016/j.mehy.2020.109883,0,,,0,http://expeditiorepositorio.utadeo.edu.co/handle/20.500.12010/10893,0
PMC7252097,10.1016/j.autrev.2020.102570,51,,,0,https://www.sciencedirect.com/science/article/pii/S1568997220301324,0
PMC7214279,10.1016/j.dsx.2020.05.018,201,,,0,https://www.sciencedirect.com/science/article/pii/S1871402120301375,0
PMC7094289,10.1016/j.lfs.2019.116671,78,,,0,https://www.sciencedirect.com/science/article/pii/S0024320519305971,0
PMC7156148,10.1016/j.ejmech.2020.112275,84,,,0,https://www.sciencedirect.com/science/article/pii/S0223523420302440,0
PMC7320858,10.1067/j.cpradiol.2020.06.009,31,,,0,https://www.sciencedirect.com/science/article/pii/S0363018820301250,0
PMC7112512,10.1016/j.jinf.2016.09.003,145,,,0,https://www.sciencedirect.com/science/article/pii/S0163445316302420,0
PMC7319500,10.11606/s1518-8787.2020054002631,10,,,0,https://www.scielo.br/j/rsp/a/TwmD4dqqcZ8gGbfkmyW4bWj/?lang=en&format=html,0
PMC7218962,10.12659/msm.924700,284,,,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7218962/,0
PMC7166701,10.1002/jmv.25357,38,,,0,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.25357,0
PMC7100761,10.1007/s40506-015-0048-2,14,AS Omrani,https://scholar.google.com//citations?user=M7d_RyMAAAAJ&hl=en&oi=sra,25,https://link.springer.com/article/10.1007/s40506-015-0048-2,3888
PMC2675550,10.2174/1874357900701010014,25,,,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2675550/,0
PMC7276236,10.1136/esmoopen-2020-000826,0,,,0,https://www.sciencedirect.com/science/article/pii/S2059702920326752,0
PMC5175359,10.1093/nar/gkw825,22,J Sztuba-Solinska;MR Wiley;JH Kuhn;G Palacios,https://scholar.google.com//citations?user=b6gFmtIAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=OPMlU30AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=o4Z4fJoAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=i1Mb7v8AAAAJ&hl=en&oi=sra,74,https://academic.oup.com/nar/article-abstract/44/20/9831/2607996,23251
PMC7110432,10.1038/s41581-020-0271-z,15,,,0,https://www.nature.com/articles/s41581-020-0271-z,0
PMC7129962,10.1016/s1359-6101(98)00017-3,93,,,0,https://www.sciencedirect.com/science/article/pii/S1359610198000173,0
PMC7283670,10.1002/jcp.29735,0,R Sheervalilou;M Shirvaliloo;S Shirvalilou,https://scholar.google.com//citations?user=jeqK5AQAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=ab2-4rIAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=Jda6nv0AAAAJ&hl=fr&oi=sra,16,https://onlinelibrary.wiley.com/doi/abs/10.1002/jcp.29735,751
PMC7106147,10.1016/j.prrv.2011.02.007,0,,,0,https://www.sciencedirect.com/science/article/pii/S1526054211000212,0
PMC4913016,10.1155/2016/5292346,38,,,0,https://www.hindawi.com/journals/ecam/2016/5292346/abs/,0
PMC7180366,10.1016/j.eururo.2020.04.039,27,,,0,https://www.sciencedirect.com/science/article/abs/pii/S030228382030302X,0
PMC7173530,10.1016/b978-0-12-397188-3.00009-3,2,,,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7173530/,0
PMC7223585,10.1007/s12028-020-00975-7,58,MCT Gregers;S Mikkelsen;KP Lindvig,https://scholar.google.com//citations?user=FTRyM68AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=X8Hi-90AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=fGpThhwAAAAJ&hl=en&oi=sra,11,https://link.springer.com/article/10.1007/s12028-020-00975-7,353
PMC5551389,10.1038/nature17180,1573,R Jordan;AS Ray;V Soloveva,https://scholar.google.com//citations?user=U4kh6uQAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=17WYm38AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=5NccaFcAAAAJ&hl=en&oi=sra,24,https://www.nature.com/articles/nature17180,3684
PMC6224704,10.1016/j.chest.2018.06.003,30,,,0,https://www.sciencedirect.com/science/article/pii/S0012369218309000,0
PMC4942900,10.1186/s12871-016-0198-x,16,YM Arabi;HH Balkhy;A Al-Omari;FM Al-Hameed,https://scholar.google.com//citations?user=w5bx6QkAAAAJ&hl=de&oi=sra;https://scholar.google.com//citations?user=iSWrTLkAAAAJ&hl=de&oi=sra;https://scholar.google.com//citations?user=Dbm2sqsAAAAJ&hl=de&oi=sra;https://scholar.google.com//citations?user=suB_itcAAAAJ&hl=de&oi=sra,25,https://bmcanesthesiol.biomedcentral.com/articles/10.1186/s12871-016-0198-x,4790
PMC2748069,10.1186/1477-7525-7-76,168,,,0,https://hqlo.biomedcentral.com/articles/10.1186/1477-7525-7-76,0
PMC7126709,10.1016/j.eurpsy.2016.11.013,20,,,0,https://www.cambridge.org/core/journals/european-psychiatry/article/antipsychotic-treatment-effects-on-cardiovascular-cancer-infection-and-intentional-selfharm-as-cause-of-death-in-patients-with-alzheimers-dementia/9A2720CC9735FB33EE25A560927FB1E9,0
PMC7099308,10.1007/s40572-015-0059-7,13,MT Bessesen;TM Perl,https://scholar.google.com//citations?user=sQfp8acAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=qykYopQAAAAJ&hl=en&oi=sra,98,https://link.springer.com/article/10.1007/s40572-015-0059-7,51727
PMC7159360,10.1111/j.1651-2227.2011.02406.x,6,,,0,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1651-2227.2011.02406.x,0
PMC7164875,10.1016/s0140-6736(20)30920-x,1239,,,0,https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)30920X/fulltext,0
PMC4996460,10.1371/journal.pone.0161169,17,RDO Aguiar-Soares;BM Roatt,https://scholar.google.com//citations?user=pEMSEyMAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=7EsqyTQAAAAJ&hl=en&oi=sra,31,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0161169,2963
PMC7080157,10.1007/s00253-011-3834-x,184,J Sabotič;J Kos,https://scholar.google.com//citations?user=-CqVsOwAAAAJ&hl=sv&oi=sra;https://scholar.google.com//citations?user=Gmj2fkEAAAAJ&hl=sv&oi=sra,70,https://link.springer.com/article/10.1007/s00253-011-3834-x,15556
PMC4021759,10.1186/2049-9957-3-15,9,,,0,https://link.springer.com/article/10.1186/2049-9957-3-15,0
PMC7292713,10.7759/cureus.8076,17,,,0,https://www.cureus.com/articles/30988-coronavirus-disease-2019-a-comprehensive-review-of-etiology-pathogenesis-diagnosis-and-ongoing-clinical-trials.pdf,0
PMC7308746,10.1016/j.mehy.2020.110023,37,,,0,https://www.sciencedirect.com/science/article/pii/S0306987720316662,0
PMC7103275,10.1016/j.addr.2013.07.005,249,,,0,https://www.sciencedirect.com/science/article/pii/S0169409X13001592,0
PMC7114651,10.1016/j.jconrel.2008.07.025,0,,,0,https://www.sciencedirect.com/science/article/pii/S0168365908003908,0
PMC7126623,10.1016/j.vetpar.2007.01.013,31,,,0,https://www.sciencedirect.com/science/article/pii/S0304401707000568,0
PMC7129658,10.1016/j.jfms.2011.04.002,21,RC Da Costa;JB Daniels,https://scholar.google.com//citations?user=5trrBEYAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=lSoO1I4AAAAJ&hl=en&oi=sra,22,https://journals.sagepub.com/doi/abs/10.1016/j.jfms.2011.04.002,1941
PMC7141164,10.12688/wellcomeopenres.15821.1,66,,,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7141164/,0
PMC4264590,10.1093/infdis/jiu396,0,JK Baillie;WS Lim,https://scholar.google.com//citations?user=xKkVOXoAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=X_Z3EdMAAAAJ&hl=fr&oi=sra,59,https://academic.oup.com/jid/article-abstract/211/1/80/799341,34135
PMC7255347,10.1016/j.chom.2020.05.008,800,A Iwasaki,https://scholar.google.com//citations?user=o6OhdUkAAAAJ&hl=en&oi=sra,112,https://www.cell.com/cell-host-microbe/pdf/S1931-3128(20)30290-0.pdf,74159
PMC6234208,10.1038/s41426-018-0182-2,4,,,0,https://www.tandfonline.com/doi/abs/10.1038/s41426-018-0182-2,0
PMC2694988,10.1371/journal.pmed.1000091,58,NJ White;RG Webster,https://scholar.google.com//citations?user=nEBI9MgAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=JMVWq4YAAAAJ&hl=en&oi=sra,158,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1000091,90375
PMC7301901,10.1101/2020.06.16.154708,63,,,0,https://pubs.acs.org/doi/abs/10.1021/acsptsci.0c00161,0
PMC7198427,10.1016/j.autrev.2020.102554,546,,,0,https://www.sciencedirect.com/science/article/pii/S1568997220301166,0
PMC7189871,10.1016/j.phrs.2020.104849,83,,,0,https://www.sciencedirect.com/science/article/pii/S1043661820311579,0
PMC7111623,10.1016/j.pcl.2012.12.009,56,,,0,https://www.pediatric.theclinics.com/article/S0031-3955(12)00211-8/abstract,0
PMC7115624,10.1016/j.vaccine.2010.09.089,45,,,0,https://www.sciencedirect.com/science/article/pii/S0264410X10014313,0
PMC3912758,10.1111/prd.12010,425,R Teles;F Teles;J Frias‐Lopez;B Paster,https://scholar.google.com//citations?user=lQaEYjsAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=EDMfC8wAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=STHVsCgAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=HLiEXaEAAAAJ&hl=en&oi=sra,104,https://onlinelibrary.wiley.com/doi/abs/10.1111/prd.12010,44303
PMC7106438,10.1016/s1473-3099(04)01105-3,227,MC Zambon,https://scholar.google.com//citations?user=TIPx2g8AAAAJ&hl=en&oi=sra,110,https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(04)01105-3/fulltext,56191
PMC7115723,10.1016/j.ccm.2016.12.009,17,,,0,https://www.chestmed.theclinics.com/article/S0272-5231(16)30144-7/abstract,0
PMC7172334,10.1016/j.mpdhp.2010.03.008,12,,,0,https://www.sciencedirect.com/science/article/pii/S1756231710000460,0
PMC7332925,10.1016/j.jaut.2020.102512,66,,,0,https://www.sciencedirect.com/science/article/pii/S0896841120301347,0
PMC7313888,10.1016/j.copbio.2020.05.008,24,,,0,https://www.sciencedirect.com/science/article/pii/S0958166920300720,0
PMC7111280,10.1016/j.ejmech.2018.07.062,18,,,0,https://www.sciencedirect.com/science/article/pii/S0223523418306275,0
PMC3198457,10.1371/journal.pone.0026047,0,MA Poritz;CL Byington;L Meyers,https://scholar.google.com//citations?user=RnyFe6oAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=K7skQWwAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=E2qcMesAAAAJ&hl=fr&oi=sra,7,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0026047,786
PMC7243781,10.1016/j.shpsc.2020.101291,10,,,0,https://www.sciencedirect.com/science/article/pii/S1369848619301645,0
PMC7228727,10.1016/s2213-2600(20)30225-3,974,PM George;AU Wells;RG Jenkins,https://scholar.google.com//citations?user=MSda4A8AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=N6RN7D8AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=ydbwUuMAAAAJ&hl=en&oi=sra,47,https://www.thelancet.com/journals/lanres/article/PIIS2213-2600(20)30225-3/fulltext,14395
PMC3888612,10.1136/archdischild-2012-302841,359,D Eleftheriou;M Levin;R Tulloh;PA Brogan,https://scholar.google.com//citations?user=tCdhWxwAAAAJ&hl=de&oi=sra;https://scholar.google.com//citations?user=w5mnpN4AAAAJ&hl=de&oi=sra;https://scholar.google.com//citations?user=d2VoaRgAAAAJ&hl=de&oi=sra;https://scholar.google.com//citations?user=5D58bqkAAAAJ&hl=de&oi=sra,64,https://adc.bmj.com/content/99/1/74.short,14082
PMC7241064,10.1007/s10072-020-04470-x,70,M Moccia;V Brescia Morra;G Tedeschi;L Lavorgna,https://scholar.google.com//citations?user=HJ29pa0AAAAJ&hl=de&oi=sra;https://scholar.google.com//citations?user=eGRIjYYAAAAJ&hl=de&oi=sra;https://scholar.google.com//citations?user=t_2MOdMAAAAJ&hl=de&oi=sra;https://scholar.google.com//citations?user=7ZwP0BsAAAAJ&hl=de&oi=sra,33,https://link.springer.com/article/10.1007/s10072-020-04470-x,3374
PMC7117326,10.1016/j.vetmic.2009.10.023,14,,,0,https://www.sciencedirect.com/science/article/pii/S0378113509005434,0
PMC7323881,10.1007/s11030-020-10118-x,50,T Joshi;P Sharma;T Joshi;S Chandra,https://scholar.google.com//citations?user=R-5qFtsAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=Joq4sP8AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=Z87-luoAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=vIrinQoAAAAJ&hl=en&oi=sra,17,https://link.springer.com/article/10.1007/s11030-020-10118-x,1036
PMC7195335,10.1016/j.chest.2020.03.039,0,,,0,https://www.sciencedirect.com/science/article/pii/S0012369220305717,0
PMC7112581,10.1016/j.vetimm.2012.04.026,157,,,0,https://www.sciencedirect.com/science/article/pii/S016524271200181X,0
PMC7094357,10.1016/j.aca.2011.06.045,48,,,0,https://www.sciencedirect.com/science/article/pii/S0003267011008762,0
PMC7119155,10.1016/j.jaci.2004.06.047,841,,,0,https://www.sciencedirect.com/science/article/pii/S0091674904017579,0
PMC7115588,10.1016/j.vaccine.2017.10.112,40,,,0,https://www.sciencedirect.com/science/article/pii/S0264410X18300653,0
PMC7299249,10.1007/s12094-020-02394-8,0,,,0,https://link.springer.com/article/10.1007/s12094-020-02394-8,0
PMC7269515,10.1128/aac.00754-20,456,,,0,https://journals.asm.org/doi/full/10.1128/aac.00754-20,0
PMC4562881,10.1016/j.vaccine.2015.07.051,0,,,0,https://www.sciencedirect.com/science/article/pii/S0264410X15010129,0
PMC7280290,10.1038/s41523-020-0168-9,50,MJ Ellis;O Gluz,https://scholar.google.com//citations?user=k9B2zgsAAAAJ&hl=pt-BR&oi=sra;https://scholar.google.com//citations?user=HjCAqjoAAAAJ&hl=pt-BR&oi=sra,31,https://www.nature.com/articles/s41523-020-0168-9,4959
PMC3928596,10.1016/j.jcyt.2013.11.010,86,,,0,https://www.sciencedirect.com/science/article/pii/S1465324913007834,0
PMC7125631,10.1016/j.coi.2005.05.005,139,,,0,https://www.sciencedirect.com/science/article/pii/S0952791505000816,0
PMC7361741,10.1111/trf.15918,70,,,0,https://onlinelibrary.wiley.com/doi/abs/10.1111/trf.15918,0
PMC7361062,10.1111/tid.13382,43,B Lima,https://scholar.google.com//citations?user=68vxZ_wAAAAJ&hl=de&oi=sra,33,https://onlinelibrary.wiley.com/doi/abs/10.1111/tid.13382,3916
PMC7147223,10.1016/j.medidd.2020.100019,166,,,0,https://www.sciencedirect.com/science/article/pii/S2590098620300087,0
PMC7153350,10.1016/b978-0-323-67509-3.00016-0,22,,,0,https://www.sciencedirect.com/science/article/pii/B9780323675093000160,0
PMC4486045,10.1016/j.molcel.2015.06.012,206,CM Daniels;SE Ong;AKL Leung,https://scholar.google.com//citations?user=nK0G9SMAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=er7NQ_wAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=h_vjSXoAAAAJ&hl=en&oi=sra,43,https://www.cell.com/molecular-cell/pdf/S1097-2765(15)00451-7.pdf,9816
PMC7161866,10.1002/biot.201400387,77,AF Rodrigues;HR Soares;MR Guerreiro;PM Alves;AS Coroadinha,https://scholar.google.com//citations?user=JZxra1EAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=T7usq6EAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=xlzMaKoAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=WdmH4RQAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=Z_7FOdoAAAAJ&hl=en&oi=sra,26,https://onlinelibrary.wiley.com/doi/abs/10.1002/biot.201400387,1712
PMC7194867,10.1016/j.cmrp.2020.04.001,124,,,0,https://www.sciencedirect.com/science/article/pii/S2352081720300398,0
PMC7270517,10.1007/s00296-020-04612-6,44,S Özen,https://scholar.google.com//citations?user=mTdwjuQAAAAJ&hl=en&oi=sra,103,https://link.springer.com/article/10.1007/s00296-020-04612-6,42903
PMC7149625,10.1016/b978-0-12-800276-6.00019-x,9,,,0,https://www.sciencedirect.com/science/article/pii/B978012800276600019X,0
PMC7126101,10.1016/j.jnutbio.2018.07.010,71,,,0,https://www.sciencedirect.com/science/article/pii/S0955286318301918,0
PMC7320797,10.1053/j.seminoncol.2020.06.001,9,,,0,https://www.sciencedirect.com/science/article/pii/S0093775420300610,0
PMC7302789,10.1016/s1473-3099(20)30282-6,45,,,0,https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30282-6/fulltext,0
PMC7094690,10.4065/79.4.523,169,,,0,https://www.sciencedirect.com/science/article/pii/S0025619611627699,0
PMC7119068,10.1016/j.tetlet.2004.10.146,15,,,0,https://www.sciencedirect.com/science/article/pii/S0040403904023895,0
PMC7282080,10.3892/etm.2020.8692,7,E Vasarmidi;DA Spandidos,https://scholar.google.com//citations?user=YiOlMH8AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=i3gzJucAAAAJ&hl=en&oi=sra,102,https://www.spandidos-publications.com/10.3892/etm.2020.8692,41732
PMC7172689,10.1016/j.jinf.2015.07.008,59,,,0,https://www.sciencedirect.com/science/article/pii/S0163445315002339,0
PMC7122398,10.1007/82_2015_468,31,,,0,https://link.springer.com/chapter/10.1007/82_2015_468,0
PMC7125964,10.1016/s0749-0704(03)00054-x,5,,,0,https://www.criticalcare.theclinics.com/article/S0749-0704(03)00054-X/abstract,0
PMC2522268,10.1038/nri2314,2451,AJ Sadler;BRG Williams,https://scholar.google.com//citations?user=GP_Gp48AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=Xsuty5oAAAAJ&hl=en&oi=sra,113,https://www.nature.com/articles/nri2314,55091
PMC6251689,10.1093/jpids/piw091,121,,,0,https://academic.oup.com/jpids/article-abstract/7/1/46/2966998,0
PMC7268943,10.1177/2050640620920157,0,F Magro;C Abreu,https://scholar.google.com//citations?user=A76HZQIAAAAJ&hl=ko&oi=sra;https://scholar.google.com//citations?user=wCOvY80AAAAJ&hl=ko&oi=sra,18,https://journals.sagepub.com/doi/abs/10.1177/2050640620920157,2587
PMC7114411,10.1016/j.virusres.2012.07.024,36,,,0,https://www.sciencedirect.com/science/article/pii/S0168170212002900,0
PMC7284140,10.1080/07391102.2020.1772111,52,S Beura;P Chetti,https://scholar.google.com//citations?user=m3weOhsAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=oMMXadgAAAAJ&hl=en&oi=sra,21,https://www.tandfonline.com/doi/abs/10.1080/07391102.2020.1772111,1393
PMC7287953,10.3390/molecules25102424,20,C Baggio;L Gambini;SA Shiryaev;AY Strongin;M Pellecchia,https://scholar.google.com//citations?user=hg3TzTwAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=esjY6GUAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=u_3JFWEAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=PPjIPwgAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=-BI2B4EAAAAJ&hl=en&oi=sra,67,https://www.mdpi.com/1420-3049/25/10/2424,16663
